Time-Stamp, Data-Prefix, Data-Size, Information loss, Average-Risk, Lowest-Risk, Highest-Risk, Avg EquivClassSize, Max EquivClassSize, NumOfEquivClasses, NumOfRecordsSuppressedRecords, NumOfSuppressedRecords, privacyModel1, privacyModel2
2023-11-21 15:59:11.271, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, [Inzidenzort, Age]0, [Inzidenzort, Age]4
2023-11-22 12:18:07.907, zfkd_, 20000, 0.41421356237309515, 0.00465, 0.0017123287671232876, 0.16666666666666666, 215, 584, 93, 20000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:08.038, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:08.105, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:08.469, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:08.611, zfkd_, 20000, 0.03022489480913082, 0.026795552439146553, 0.005263157894736842, 0.3333333333333333, 37, 190, 535, 20000, 34, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:08.826, zfkd_, 20000, 0.09139505445774776, 0.030100166104595562, 0.005494505494505495, 0.3333333333333333, 33, 182, 598, 20000, 133, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:08.946, zfkd_, 20000, 0.41421356237309515, 0.00465, 0.0017123287671232876, 0.16666666666666666, 215, 584, 93, 20000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:09.036, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:09.148, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:09.592, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:09.746, zfkd_, 20000, 0.03022489480913082, 0.026795552439146553, 0.005263157894736842, 0.3333333333333333, 37, 190, 535, 20000, 34, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:09.911, zfkd_, 20000, 0.09139505445774776, 0.030100166104595562, 0.005494505494505495, 0.3333333333333333, 33, 182, 598, 20000, 133, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:10.069, zfkd_, 20000, 0.41421356237309515, 0.00465, 0.0017123287671232876, 0.16666666666666666, 215, 584, 93, 20000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:10.338, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:10.748, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:11.65, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:12.513, zfkd_, 20000, 0.03022489480913082, 0.026795552439146553, 0.005263157894736842, 0.3333333333333333, 37, 190, 535, 20000, 34, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:13.43, zfkd_, 20000, 0.09139505445774776, 0.030100166104595562, 0.005494505494505495, 0.3333333333333333, 33, 182, 598, 20000, 133, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:14.16, zfkd_, 20000, 0.41421356237309515, 0.00465, 0.0017123287671232876, 0.16666666666666666, 215, 584, 93, 20000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:15.006, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:15.446, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:15.721, zfkd_, 20000, 0.02453407928363216, 0.03547950017564109, 0.011904761904761904, 0.3333333333333333, 28, 84, 707, 20000, 73, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:16.213, zfkd_, 20000, 0.03022489480913082, 0.026795552439146553, 0.005263157894736842, 0.3333333333333333, 37, 190, 535, 20000, 34, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:16.795, zfkd_, 20000, 0.09139505445774776, 0.030100166104595562, 0.005494505494505495, 0.3333333333333333, 33, 182, 598, 20000, 133, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:16.906, zfkd_, 20000, 0.41421356237309515, 0.00465, 0.0017123287671232876, 0.16666666666666666, 215, 584, 93, 20000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:20.21, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:21.688, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:22.472, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:22.903, zfkd_, 50000, 0.01729840614905065, 0.04738532388050658, 0.009009009009009009, 0.3333333333333333, 21, 111, 2346, 50000, 491, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:23.122, zfkd_, 50000, 0.0862605502555085, 0.013634179546728596, 0.002347417840375587, 0.3333333333333333, 73, 426, 681, 50000, 52, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:23.435, zfkd_, 50000, 0.41421356237309515, 0.00186, 7.304601899196494E-4, 0.0625, 537, 1369, 93, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:23.72, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:23.841, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:24.004, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:24.19, zfkd_, 50000, 0.01729840614905065, 0.04738532388050658, 0.009009009009009009, 0.3333333333333333, 21, 111, 2346, 50000, 491, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:24.609, zfkd_, 50000, 0.0862605502555085, 0.013634179546728596, 0.002347417840375587, 0.3333333333333333, 73, 426, 681, 50000, 52, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:24.779, zfkd_, 50000, 0.41421356237309515, 0.00186, 7.304601899196494E-4, 0.0625, 537, 1369, 93, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:25.038, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:25.166, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:25.498, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:25.891, zfkd_, 50000, 0.01729840614905065, 0.04738532388050658, 0.009009009009009009, 0.3333333333333333, 21, 111, 2346, 50000, 491, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:26.128, zfkd_, 50000, 0.0862605502555085, 0.013634179546728596, 0.002347417840375587, 0.3333333333333333, 73, 426, 681, 50000, 52, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:26.672, zfkd_, 50000, 0.41421356237309515, 0.00186, 7.304601899196494E-4, 0.0625, 537, 1369, 93, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:26.788, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:27.0, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:27.523, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:27.72, zfkd_, 50000, 0.01729840614905065, 0.04738532388050658, 0.009009009009009009, 0.3333333333333333, 21, 111, 2346, 50000, 491, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:28.028, zfkd_, 50000, 0.0862605502555085, 0.013634179546728596, 0.002347417840375587, 0.3333333333333333, 73, 426, 681, 50000, 52, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:28.579, zfkd_, 50000, 0.41421356237309515, 0.00186, 7.304601899196494E-4, 0.0625, 537, 1369, 93, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:28.626, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:28.82, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:30.46, zfkd_, 50000, 0.015039999999999942, 0.062317251461988306, 0.02040816326530612, 0.3333333333333333, 16, 49, 3069, 50000, 752, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:31.055, zfkd_, 50000, 0.01729840614905065, 0.04738532388050658, 0.009009009009009009, 0.3333333333333333, 21, 111, 2346, 50000, 491, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:31.99, zfkd_, 50000, 0.0862605502555085, 0.013634179546728596, 0.002347417840375587, 0.3333333333333333, 73, 426, 681, 50000, 52, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:32.796, zfkd_, 50000, 0.41421356237309515, 0.00186, 7.304601899196494E-4, 0.0625, 537, 1369, 93, 50000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:35.837, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:35.93, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:36.411, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:36.779, zfkd_, 75000, 0.013226098238884099, 0.033229184825607126, 0.005988023952095809, 0.3333333333333333, 30, 167, 2478, 75000, 427, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:36.991, zfkd_, 75000, 0.08595410866045339, 0.009325470942953199, 0.0014285714285714286, 0.3333333333333333, 107, 700, 699, 75000, 44, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:37.223, zfkd_, 75000, 0.41421356237309515, 0.00124, 4.833252779120348E-4, 0.043478260869565216, 806, 2069, 93, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:37.409, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:37.481, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:37.761, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:37.852, zfkd_, 75000, 0.013226098238884099, 0.033229184825607126, 0.005988023952095809, 0.3333333333333333, 30, 167, 2478, 75000, 427, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:37.932, zfkd_, 75000, 0.08595410866045339, 0.009325470942953199, 0.0014285714285714286, 0.3333333333333333, 107, 700, 699, 75000, 44, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:38.042, zfkd_, 75000, 0.41421356237309515, 0.00124, 4.833252779120348E-4, 0.043478260869565216, 806, 2069, 93, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:38.1, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:38.35, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:38.803, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:39.126, zfkd_, 75000, 0.013226098238884099, 0.033229184825607126, 0.005988023952095809, 0.3333333333333333, 30, 167, 2478, 75000, 427, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:39.183, zfkd_, 75000, 0.08595410866045339, 0.009325470942953199, 0.0014285714285714286, 0.3333333333333333, 107, 700, 699, 75000, 44, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:39.423, zfkd_, 75000, 0.41421356237309515, 0.00124, 4.833252779120348E-4, 0.043478260869565216, 806, 2069, 93, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:39.55, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:39.625, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:39.702, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:39.828, zfkd_, 75000, 0.013226098238884099, 0.033229184825607126, 0.005988023952095809, 0.3333333333333333, 30, 167, 2478, 75000, 427, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:42.985, zfkd_, 75000, 0.08595410866045339, 0.009325470942953199, 0.0014285714285714286, 0.3333333333333333, 107, 700, 699, 75000, 44, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:43.678, zfkd_, 75000, 0.41421356237309515, 0.00124, 4.833252779120348E-4, 0.043478260869565216, 806, 2069, 93, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:43.807, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:43.958, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:44.024, zfkd_, 75000, 0.008999999949999893, 0.04376723847965018, 0.014925373134328358, 0.3333333333333333, 22, 67, 3253, 75000, 675, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:44.413, zfkd_, 75000, 0.013226098238884099, 0.033229184825607126, 0.005988023952095809, 0.3333333333333333, 30, 167, 2478, 75000, 427, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:44.512, zfkd_, 75000, 0.08595410866045339, 0.009325470942953199, 0.0014285714285714286, 0.3333333333333333, 107, 700, 699, 75000, 44, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:44.579, zfkd_, 75000, 0.41421356237309515, 0.00124, 4.833252779120348E-4, 0.043478260869565216, 806, 2069, 93, 75000, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:45.234, zfkd_, 100000, 0.005549999899999936, 0.03432047865654382, 0.012048192771084338, 0.3333333333333333, 29, 83, 3413, 100000, 555, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:45.347, zfkd_, 100000, 0.005549999899999936, 0.03432047865654382, 0.012048192771084338, 0.3333333333333333, 29, 83, 3413, 100000, 555, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:45.547, zfkd_, 100000, 0.005549999899999936, 0.03432047865654382, 0.012048192771084338, 0.3333333333333333, 29, 83, 3413, 100000, 555, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:45.709, zfkd_, 100000, 0.010986464315693611, 0.025860511791269445, 0.004878048780487805, 0.3333333333333333, 38, 205, 2577, 100000, 350, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:58.504, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:58.605, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:58.631, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:58.644, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:58.669, zfkd_, 10, 0.8559214542647005, 0.2, 0.2, 0.2, 5, 5, 1, 10, 5, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:58.706, zfkd_, 10, 0.5705625318974092, 0.3, 0.25, 0.3333333333333333, 3, 4, 3, 10, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:58.73, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:58.82, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:59.121, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:59.266, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:59.291, zfkd_, 10, 0.8559214542647005, 0.2, 0.2, 0.2, 5, 5, 1, 10, 5, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:59.309, zfkd_, 10, 0.5705625318974092, 0.3, 0.25, 0.3333333333333333, 3, 4, 3, 10, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:59.335, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:59.381, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:59.396, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:59.403, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:59.418, zfkd_, 10, 0.8559214542647005, 0.2, 0.2, 0.2, 5, 5, 1, 10, 5, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:59.454, zfkd_, 10, 0.5705625318974092, 0.3, 0.25, 0.3333333333333333, 3, 4, 3, 10, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:59.467, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:59.489, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:59.513, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:59.527, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
2023-11-22 12:18:59.549, zfkd_, 10, 0.8559214542647005, 0.2, 0.2, 0.2, 5, 5, 1, 10, 5, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:4, Age:4
2023-11-22 12:18:59.557, zfkd_, 10, 0.5705625318974092, 0.3, 0.25, 0.3333333333333333, 3, 4, 3, 10, 0, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:5, Age:4
2023-11-22 12:18:59.57, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:0, Age:4
2023-11-22 12:18:59.594, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:1, Age:4
2023-11-22 12:18:59.602, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:2, Age:4
2023-11-22 12:18:59.622, zfkd_, 10, 1.0000000000000004, 0.0, 0.0, 0.0, 0, 0, 0, 10, 10, (0.5)-avg-reidentification-risk, 3-anonymity, Inzidenzort:3, Age:4
